amount,amountCreditDebitIndicator,effectiveDate,glAccountNumber,jeHeaderDescription,journalId,journalIdLineNumber,transactionId,transactionTypeDescription,transactionType,reversalReason,isNegativePostingIndicator,reversalID,reversalType,reversalFiscalYear,isInterCoFlag,clearingDocumentNumber,clearingDate,customerNumber,vendorNumber,documentStatus,documentDate,documentType,transactionKey,accountType,referenceTransaction,businessTransactionCode,postingKey,isClearing,referenceSubledgerDocumentNumber,transactionCode,amountCurrency,approvedBy,approvedDateTime,businessUnitCode,enteredBy,enteredDateTime,fiscalYear,jeLineDescription,journalEntryType,lastModifiedBy,lastModifiedDate,localAmount,localAmountCurrency,period,reportingAmount,reportingAmountCurrency,reversalIndicator,reversalJournalId,segment01,segment02,segment03,segment04,segment05,sourceId,tags,taxCode,userDefined1,userDefined2
-2114.86,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20188,1,003-02-0000020188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20189,1,003-02-0000020189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-211.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20190,1,003-02-0000020190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-211.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20191,1,003-02-0000020191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20192,1,003-02-0000020192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20193,1,003-02-0000020193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20194,1,003-02-0000020194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20195,1,003-02-0000020195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20196,1,003-02-0000020196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20197,1,003-02-0000020197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20198,1,003-02-0000020198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20199,1,003-02-0000020199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20200,1,003-02-0000020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20201,1,003-02-0000020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20202,1,003-02-0000020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20203,1,003-02-0000020203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20204,1,003-02-0000020204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20205,1,003-02-0000020205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20206,1,003-02-0000020206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20207,1,003-02-0000020207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20208,1,003-02-0000020208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-4230.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20209,1,003-02-0000020209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-4230.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20210,1,003-02-0000020210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-4230.0,C,2021-05-06T00:00:00Z,16800,ABC001_ 30/04/2010,20211,1,003-02-0000020211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-487.71,C,2021-05-06T00:00:00Z,16800,BGT001_ 30/04/2010,20212,1,003-02-0000020212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  BGT001,,,,,,5,,,,,,,,,,,,,,
-12.03,C,2021-05-06T00:00:00Z,16800,DIR001_ 30/04/2010,20213,1,003-02-0000020213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  DIR001,,,,,,5,,,,,,,,,,,,,,
-10.46,C,2021-05-06T00:00:00Z,16800,DIR001_ 30/04/2010,20214,1,003-02-0000020214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  DIR001,,,,,,5,,,,,,,,,,,,,,
-251.26,C,2021-05-06T00:00:00Z,16800,DIR001_ 30/04/2010,20215,1,003-02-0000020215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  DIR001,,,,,,5,,,,,,,,,,,,,,
-301.51,C,2021-05-06T00:00:00Z,16800,DIR001_ 30/04/2010,20216,1,003-02-0000020216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  DIR001,,,,,,5,,,,,,,,,,,,,,
-92.54,C,2021-05-06T00:00:00Z,16800,DIR001_ 30/04/2010,20217,1,003-02-0000020217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  DIR001,,,,,,5,,,,,,,,,,,,,,
-109.75,C,2021-05-06T00:00:00Z,16800,DON001_ 30/04/2010,20218,1,003-02-0000020218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  DON001,,,,,,5,,,,,,,,,,,,,,
-49.35,C,2021-05-06T00:00:00Z,16800,JOH001_ 30/04/2010,20219,1,003-02-0000020219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  JOH001,,,,,,5,,,,,,,,,,,,,,
-44.65,C,2021-05-06T00:00:00Z,16800,JOH001_ 30/04/2010,20220,1,003-02-0000020220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  JOH001,,,,,,5,,,,,,,,,,,,,,
-1151.5,C,2021-05-06T00:00:00Z,16800,JOH002_ 30/04/2010,20221,1,003-02-0000020221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  JOH002,,,,,,5,,,,,,,,,,,,,,
-176.25,C,2021-05-06T00:00:00Z,16800,MOL001_ 30/04/2010,20222,1,003-02-0000020222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  MOL001,,,,,,5,,,,,,,,,,,,,,
-23.82,C,2021-05-06T00:00:00Z,16800,90 days_ 30/04/2010,20223,1,003-02-0000020223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  NAP001,,,,,,5,,,,,,,,,,,,,,
-51.62,C,2021-05-06T00:00:00Z,16800,90 days_ 30/04/2010,20224,1,003-02-0000020224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  NAP001,,,,,,5,,,,,,,,,,,,,,
-20.78,C,2021-05-06T00:00:00Z,16800,90 days_ 30/04/2010,20225,1,003-02-0000020225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  NAP001,,,,,,5,,,,,,,,,,,,,,
-27.71,C,2021-05-06T00:00:00Z,16800,90 days_ 30/04/2010,20226,1,003-02-0000020226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  NAP001,,,,,,5,,,,,,,,,,,,,,
-16.49,C,2021-05-06T00:00:00Z,16800,90 days_ 30/04/2010,20227,1,003-02-0000020227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  NAP001,,,,,,5,,,,,,,,,,,,,,
-16.49,C,2021-05-06T00:00:00Z,16800,90 days_ 30/04/2010,20228,1,003-02-0000020228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  NAP001,,,,,,5,,,,,,,,,,,,,,
-423.0,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20229,1,003-02-0000020229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-564.0,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20230,1,003-02-0000020230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-564.0,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20231,1,003-02-0000020231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-893.0,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20232,1,003-02-0000020232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-916.5,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20233,1,003-02-0000020233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-535.8,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20234,1,003-02-0000020234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-1304.25,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20235,1,003-02-0000020235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-1536.9,C,2021-05-06T00:00:00Z,16800,SAZ001_ 30/04/2010,20236,1,003-02-0000020236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  SAZ001,,,,,,5,,,,,,,,,,,,,,
-8.46,C,2021-05-06T00:00:00Z,16800,TEX001_ 30/04/2010,20237,1,003-02-0000020237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  TEX001,,,,,,5,,,,,,,,,,,,,,
-4.23,C,2021-05-06T00:00:00Z,16800,TEX001_ 30/04/2010,20238,1,003-02-0000020238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  TEX001,,,,,,5,,,,,,,,,,,,,,
-14.63,C,2021-05-06T00:00:00Z,16800,TEX001_ 30/04/2010,20239,1,003-02-0000020239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  TEX001,,,,,,5,,,,,,,,,,,,,,
-33.49,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20240,1,003-02-0000020240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-6.58,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20241,1,003-02-0000020241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-15.75,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20242,1,003-02-0000020242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-55.7,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20243,1,003-02-0000020243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-148.52,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20244,1,003-02-0000020244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-25.38,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20245,1,003-02-0000020245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-33.49,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20246,1,003-02-0000020246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-19.74,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20247,1,003-02-0000020247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-19.74,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20248,1,003-02-0000020248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-18.8,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20249,1,003-02-0000020249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-37.6,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20250,1,003-02-0000020250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-65.8,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20251,1,003-02-0000020251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-39.36,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20252,1,003-02-0000020252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-149.58,C,2021-05-06T00:00:00Z,16800,ZZZ999_ 30/04/2010,20253,1,003-02-0000020253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ZZZ999,,,,,,5,,,,,,,,,,,,,,
-17.63,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20702,1,003-02-0000020702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-881.19,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20703,1,003-02-0000020703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-440.63,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20704,1,003-02-0000020704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-88.13,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20705,1,003-02-0000020705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1222.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20706,1,003-02-0000020706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-188.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20707,1,003-02-0000020707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-352.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20708,1,003-02-0000020708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20709,1,003-02-0000020709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20710,1,003-02-0000020710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20711,1,003-02-0000020711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20712,1,003-02-0000020712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20713,1,003-02-0000020713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20714,1,003-02-0000020714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20715,1,003-02-0000020715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20716,1,003-02-0000020716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20717,1,003-02-0000020717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2114.86,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20718,1,003-02-0000020718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-2291.1,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20719,1,003-02-0000020719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-211.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20720,1,003-02-0000020720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-211.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20721,1,003-02-0000020721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-211.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20722,1,003-02-0000020722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1316.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20723,1,003-02-0000020723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20724,1,003-02-0000020724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20725,1,003-02-0000020725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20726,1,003-02-0000020726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20727,1,003-02-0000020727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20728,1,003-02-0000020728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20729,1,003-02-0000020729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20730,1,003-02-0000020730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20731,1,003-02-0000020731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20732,1,003-02-0000020732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20733,1,003-02-0000020733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20734,1,003-02-0000020734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20735,1,003-02-0000020735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20736,1,003-02-0000020736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20737,1,003-02-0000020737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20738,1,003-02-0000020738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1128.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20739,1,003-02-0000020739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20740,1,003-02-0000020740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20741,1,003-02-0000020741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20742,1,003-02-0000020742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20743,1,003-02-0000020743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20744,1,003-02-0000020744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1410.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20745,1,003-02-0000020745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20746,1,003-02-0000020746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20747,1,003-02-0000020747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20748,1,003-02-0000020748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20749,1,003-02-0000020749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20750,1,003-02-0000020750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-1057.5,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20751,1,003-02-0000020751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-4230.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20752,1,003-02-0000020752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-4230.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20753,1,003-02-0000020753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
-4230.0,C,2021-05-13T00:00:00Z,16800,ABC001_ 07/05/2010,20754,1,003-02-0000020754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP /  ABC001,,,,,,5,,,,,,,,,,,,,,
